source,target,relation,relation_id
316,3616,HAS_EXPENDITURE,3
399,3609,HAS_EXPENDITURE,3
318,3606,HAS_EXPENDITURE,3
243,3615,HAS_EXPENDITURE,3
441,3623,HAS_EXPENDITURE,3
318,3608,HAS_EXPENDITURE,3
430,3620,HAS_EXPENDITURE,3
360,3607,HAS_EXPENDITURE,3
328,3581,IN_YEAR,2
400,50,TO_DESTINATION,0
249,102,TO_DESTINATION,0
398,3620,HAS_EXPENDITURE,3
370,3622,HAS_EXPENDITURE,3
411,3620,HAS_EXPENDITURE,3
360,3610,HAS_EXPENDITURE,3
436,3607,HAS_EXPENDITURE,3
244,3615,HAS_EXPENDITURE,3
359,96,TO_DESTINATION,0
394,3616,HAS_EXPENDITURE,3
371,3607,HAS_EXPENDITURE,3
313,3606,HAS_EXPENDITURE,3
383,3575,HAS_PURPOSE,1
298,65,TO_DESTINATION,0
235,3615,HAS_EXPENDITURE,3
290,3620,HAS_EXPENDITURE,3
315,3619,HAS_EXPENDITURE,3
363,3618,HAS_EXPENDITURE,3
319,3623,HAS_EXPENDITURE,3
249,3606,HAS_EXPENDITURE,3
237,119,TO_DESTINATION,0
237,3573,HAS_PURPOSE,1
343,3621,HAS_EXPENDITURE,3
422,3618,HAS_EXPENDITURE,3
323,3609,HAS_EXPENDITURE,3
314,3619,HAS_EXPENDITURE,3
373,3610,HAS_EXPENDITURE,3
376,3616,HAS_EXPENDITURE,3
401,3622,HAS_EXPENDITURE,3
343,3606,HAS_EXPENDITURE,3
282,3618,HAS_EXPENDITURE,3
299,3614,HAS_EXPENDITURE,3
243,38,TO_DESTINATION,0
440,3613,HAS_EXPENDITURE,3
355,3575,HAS_PURPOSE,1
230,112,TO_DESTINATION,0
443,3611,HAS_EXPENDITURE,3
218,3616,HAS_EXPENDITURE,3
366,3581,IN_YEAR,2
352,3617,HAS_EXPENDITURE,3
315,3581,IN_YEAR,2
376,3606,HAS_EXPENDITURE,3
287,3608,HAS_EXPENDITURE,3
358,3581,IN_YEAR,2
257,3611,HAS_EXPENDITURE,3
328,3615,HAS_EXPENDITURE,3
390,40,TO_DESTINATION,0
343,3607,HAS_EXPENDITURE,3
413,3611,HAS_EXPENDITURE,3
352,3615,HAS_EXPENDITURE,3
324,3575,HAS_PURPOSE,1
428,49,TO_DESTINATION,0
408,3616,HAS_EXPENDITURE,3
313,3620,HAS_EXPENDITURE,3
382,3606,HAS_EXPENDITURE,3
307,44,TO_DESTINATION,0
414,3607,HAS_EXPENDITURE,3
248,3619,HAS_EXPENDITURE,3
272,96,TO_DESTINATION,0
425,3619,HAS_EXPENDITURE,3
434,3609,HAS_EXPENDITURE,3
278,3607,HAS_EXPENDITURE,3
269,3616,HAS_EXPENDITURE,3
337,3618,HAS_EXPENDITURE,3
233,3606,HAS_EXPENDITURE,3
290,3606,HAS_EXPENDITURE,3
229,3622,HAS_EXPENDITURE,3
335,3581,IN_YEAR,2
223,3623,HAS_EXPENDITURE,3
410,3576,HAS_PURPOSE,1
399,3622,HAS_EXPENDITURE,3
416,37,TO_DESTINATION,0
232,56,TO_DESTINATION,0
309,3614,HAS_EXPENDITURE,3
217,3573,HAS_PURPOSE,1
252,3581,IN_YEAR,2
260,3617,HAS_EXPENDITURE,3
344,3616,HAS_EXPENDITURE,3
402,3621,HAS_EXPENDITURE,3
415,3621,HAS_EXPENDITURE,3
392,3623,HAS_EXPENDITURE,3
335,3617,HAS_EXPENDITURE,3
252,3616,HAS_EXPENDITURE,3
216,3619,HAS_EXPENDITURE,3
316,3613,HAS_EXPENDITURE,3
424,3606,HAS_EXPENDITURE,3
381,3615,HAS_EXPENDITURE,3
404,3620,HAS_EXPENDITURE,3
368,3620,HAS_EXPENDITURE,3
318,84,TO_DESTINATION,0
332,3620,HAS_EXPENDITURE,3
405,3581,IN_YEAR,2
391,3623,HAS_EXPENDITURE,3
371,54,TO_DESTINATION,0
313,3611,HAS_EXPENDITURE,3
232,3618,HAS_EXPENDITURE,3
231,3606,HAS_EXPENDITURE,3
431,3607,HAS_EXPENDITURE,3
383,3608,HAS_EXPENDITURE,3
218,71,TO_DESTINATION,0
397,3618,HAS_EXPENDITURE,3
416,3617,HAS_EXPENDITURE,3
302,3618,HAS_EXPENDITURE,3
280,3612,HAS_EXPENDITURE,3
363,3608,HAS_EXPENDITURE,3
342,3610,HAS_EXPENDITURE,3
338,75,TO_DESTINATION,0
434,3576,HAS_PURPOSE,1
286,3581,IN_YEAR,2
381,3618,HAS_EXPENDITURE,3
292,3620,HAS_EXPENDITURE,3
432,3622,HAS_EXPENDITURE,3
408,3576,HAS_PURPOSE,1
382,3618,HAS_EXPENDITURE,3
295,3611,HAS_EXPENDITURE,3
321,3612,HAS_EXPENDITURE,3
302,3610,HAS_EXPENDITURE,3
245,3612,HAS_EXPENDITURE,3
325,3608,HAS_EXPENDITURE,3
414,3620,HAS_EXPENDITURE,3
236,60,TO_DESTINATION,0
234,3612,HAS_EXPENDITURE,3
401,3606,HAS_EXPENDITURE,3
413,63,TO_DESTINATION,0
221,3607,HAS_EXPENDITURE,3
441,120,TO_DESTINATION,0
434,3611,HAS_EXPENDITURE,3
330,67,TO_DESTINATION,0
363,3616,HAS_EXPENDITURE,3
429,3607,HAS_EXPENDITURE,3
317,112,TO_DESTINATION,0
310,3613,HAS_EXPENDITURE,3
254,3618,HAS_EXPENDITURE,3
279,3622,HAS_EXPENDITURE,3
377,3614,HAS_EXPENDITURE,3
247,3608,HAS_EXPENDITURE,3
318,3619,HAS_EXPENDITURE,3
325,3618,HAS_EXPENDITURE,3
334,42,TO_DESTINATION,0
401,3613,HAS_EXPENDITURE,3
268,3611,HAS_EXPENDITURE,3
236,3614,HAS_EXPENDITURE,3
333,3622,HAS_EXPENDITURE,3
342,3609,HAS_EXPENDITURE,3
365,3621,HAS_EXPENDITURE,3
284,3613,HAS_EXPENDITURE,3
423,3622,HAS_EXPENDITURE,3
314,3614,HAS_EXPENDITURE,3
331,3608,HAS_EXPENDITURE,3
392,3622,HAS_EXPENDITURE,3
307,3608,HAS_EXPENDITURE,3
248,3611,HAS_EXPENDITURE,3
437,3621,HAS_EXPENDITURE,3
385,3612,HAS_EXPENDITURE,3
232,3615,HAS_EXPENDITURE,3
218,3621,HAS_EXPENDITURE,3
405,3608,HAS_EXPENDITURE,3
334,3607,HAS_EXPENDITURE,3
251,104,TO_DESTINATION,0
277,3619,HAS_EXPENDITURE,3
276,3618,HAS_EXPENDITURE,3
312,107,TO_DESTINATION,0
285,3616,HAS_EXPENDITURE,3
288,3610,HAS_EXPENDITURE,3
295,3615,HAS_EXPENDITURE,3
435,3610,HAS_EXPENDITURE,3
231,3616,HAS_EXPENDITURE,3
319,3613,HAS_EXPENDITURE,3
253,3620,HAS_EXPENDITURE,3
442,3610,HAS_EXPENDITURE,3
346,3615,HAS_EXPENDITURE,3
275,3608,HAS_EXPENDITURE,3
339,3615,HAS_EXPENDITURE,3
423,3606,HAS_EXPENDITURE,3
311,3608,HAS_EXPENDITURE,3
258,3608,HAS_EXPENDITURE,3
234,3573,HAS_PURPOSE,1
403,3608,HAS_EXPENDITURE,3
262,3619,HAS_EXPENDITURE,3
302,3620,HAS_EXPENDITURE,3
412,3581,IN_YEAR,2
244,3619,HAS_EXPENDITURE,3
324,3618,HAS_EXPENDITURE,3
242,3611,HAS_EXPENDITURE,3
323,120,TO_DESTINATION,0
302,3623,HAS_EXPENDITURE,3
339,3621,HAS_EXPENDITURE,3
412,3576,HAS_PURPOSE,1
371,3608,HAS_EXPENDITURE,3
367,50,TO_DESTINATION,0
433,54,TO_DESTINATION,0
368,3612,HAS_EXPENDITURE,3
299,3616,HAS_EXPENDITURE,3
231,113,TO_DESTINATION,0
327,3618,HAS_EXPENDITURE,3
392,3608,HAS_EXPENDITURE,3
391,3606,HAS_EXPENDITURE,3
252,3606,HAS_EXPENDITURE,3
238,62,TO_DESTINATION,0
217,3609,HAS_EXPENDITURE,3
392,3619,HAS_EXPENDITURE,3
304,3606,HAS_EXPENDITURE,3
342,3619,HAS_EXPENDITURE,3
401,3617,HAS_EXPENDITURE,3
346,3620,HAS_EXPENDITURE,3
329,3611,HAS_EXPENDITURE,3
290,3608,HAS_EXPENDITURE,3
261,3611,HAS_EXPENDITURE,3
303,3607,HAS_EXPENDITURE,3
329,3615,HAS_EXPENDITURE,3
397,3616,HAS_EXPENDITURE,3
224,3606,HAS_EXPENDITURE,3
355,3615,HAS_EXPENDITURE,3
373,3621,HAS_EXPENDITURE,3
265,3607,HAS_EXPENDITURE,3
296,92,TO_DESTINATION,0
412,3608,HAS_EXPENDITURE,3
220,3621,HAS_EXPENDITURE,3
374,87,TO_DESTINATION,0
430,3613,HAS_EXPENDITURE,3
426,3623,HAS_EXPENDITURE,3
372,3606,HAS_EXPENDITURE,3
360,3613,HAS_EXPENDITURE,3
380,3612,HAS_EXPENDITURE,3
395,3606,HAS_EXPENDITURE,3
296,3608,HAS_EXPENDITURE,3
381,3581,IN_YEAR,2
400,3607,HAS_EXPENDITURE,3
279,45,TO_DESTINATION,0
379,3610,HAS_EXPENDITURE,3
357,3581,IN_YEAR,2
369,3615,HAS_EXPENDITURE,3
418,3622,HAS_EXPENDITURE,3
427,3619,HAS_EXPENDITURE,3
343,3575,HAS_PURPOSE,1
280,3581,IN_YEAR,2
240,3606,HAS_EXPENDITURE,3
215,68,TO_DESTINATION,0
238,3619,HAS_EXPENDITURE,3
364,3575,HAS_PURPOSE,1
362,3618,HAS_EXPENDITURE,3
224,3612,HAS_EXPENDITURE,3
274,3618,HAS_EXPENDITURE,3
341,3607,HAS_EXPENDITURE,3
360,42,TO_DESTINATION,0
388,3615,HAS_EXPENDITURE,3
279,3618,HAS_EXPENDITURE,3
225,3607,HAS_EXPENDITURE,3
340,3614,HAS_EXPENDITURE,3
290,3621,HAS_EXPENDITURE,3
292,3611,HAS_EXPENDITURE,3
434,3607,HAS_EXPENDITURE,3
251,3618,HAS_EXPENDITURE,3
298,3620,HAS_EXPENDITURE,3
327,3620,HAS_EXPENDITURE,3
305,3617,HAS_EXPENDITURE,3
228,3620,HAS_EXPENDITURE,3
350,3617,HAS_EXPENDITURE,3
286,3619,HAS_EXPENDITURE,3
392,3581,IN_YEAR,2
429,3621,HAS_EXPENDITURE,3
235,3581,IN_YEAR,2
343,3609,HAS_EXPENDITURE,3
412,3620,HAS_EXPENDITURE,3
376,3575,HAS_PURPOSE,1
427,3608,HAS_EXPENDITURE,3
353,3607,HAS_EXPENDITURE,3
397,3614,HAS_EXPENDITURE,3
294,3609,HAS_EXPENDITURE,3
419,3615,HAS_EXPENDITURE,3
325,3619,HAS_EXPENDITURE,3
345,3615,HAS_EXPENDITURE,3
389,3608,HAS_EXPENDITURE,3
398,3617,HAS_EXPENDITURE,3
429,3576,HAS_PURPOSE,1
382,3616,HAS_EXPENDITURE,3
271,3610,HAS_EXPENDITURE,3
354,3615,HAS_EXPENDITURE,3
420,3623,HAS_EXPENDITURE,3
355,3609,HAS_EXPENDITURE,3
427,3623,HAS_EXPENDITURE,3
229,3573,HAS_PURPOSE,1
392,3611,HAS_EXPENDITURE,3
426,3616,HAS_EXPENDITURE,3
331,3575,HAS_PURPOSE,1
425,3606,HAS_EXPENDITURE,3
278,3619,HAS_EXPENDITURE,3
243,3606,HAS_EXPENDITURE,3
310,105,TO_DESTINATION,0
242,66,TO_DESTINATION,0
346,3607,HAS_EXPENDITURE,3
327,3617,HAS_EXPENDITURE,3
336,44,TO_DESTINATION,0
398,3616,HAS_EXPENDITURE,3
381,3621,HAS_EXPENDITURE,3
365,3615,HAS_EXPENDITURE,3
355,3611,HAS_EXPENDITURE,3
394,3606,HAS_EXPENDITURE,3
328,88,TO_DESTINATION,0
280,3618,HAS_EXPENDITURE,3
343,3617,HAS_EXPENDITURE,3
218,3613,HAS_EXPENDITURE,3
296,3618,HAS_EXPENDITURE,3
282,48,TO_DESTINATION,0
323,3612,HAS_EXPENDITURE,3
269,3614,HAS_EXPENDITURE,3
335,3620,HAS_EXPENDITURE,3
402,3612,HAS_EXPENDITURE,3
424,3609,HAS_EXPENDITURE,3
266,3573,HAS_PURPOSE,1
390,3621,HAS_EXPENDITURE,3
215,3618,HAS_EXPENDITURE,3
402,3616,HAS_EXPENDITURE,3
411,90,TO_DESTINATION,0
441,3581,IN_YEAR,2
293,60,TO_DESTINATION,0
314,3608,HAS_EXPENDITURE,3
376,3617,HAS_EXPENDITURE,3
326,3621,HAS_EXPENDITURE,3
331,3606,HAS_EXPENDITURE,3
358,3615,HAS_EXPENDITURE,3
399,3615,HAS_EXPENDITURE,3
381,3611,HAS_EXPENDITURE,3
245,3617,HAS_EXPENDITURE,3
410,3617,HAS_EXPENDITURE,3
263,3610,HAS_EXPENDITURE,3
436,3611,HAS_EXPENDITURE,3
276,3612,HAS_EXPENDITURE,3
439,3619,HAS_EXPENDITURE,3
216,3613,HAS_EXPENDITURE,3
301,3611,HAS_EXPENDITURE,3
359,3607,HAS_EXPENDITURE,3
294,3607,HAS_EXPENDITURE,3
247,3610,HAS_EXPENDITURE,3
412,3609,HAS_EXPENDITURE,3
259,3608,HAS_EXPENDITURE,3
336,3575,HAS_PURPOSE,1
267,3618,HAS_EXPENDITURE,3
427,48,TO_DESTINATION,0
332,3623,HAS_EXPENDITURE,3
264,3622,HAS_EXPENDITURE,3
269,3623,HAS_EXPENDITURE,3
425,3622,HAS_EXPENDITURE,3
403,3619,HAS_EXPENDITURE,3
371,3618,HAS_EXPENDITURE,3
259,54,TO_DESTINATION,0
369,3581,IN_YEAR,2
336,3623,HAS_EXPENDITURE,3
285,3618,HAS_EXPENDITURE,3
434,3581,IN_YEAR,2
296,3623,HAS_EXPENDITURE,3
364,3623,HAS_EXPENDITURE,3
443,122,TO_DESTINATION,0
375,3623,HAS_EXPENDITURE,3
233,3611,HAS_EXPENDITURE,3
441,3611,HAS_EXPENDITURE,3
263,3617,HAS_EXPENDITURE,3
398,3611,HAS_EXPENDITURE,3
353,3619,HAS_EXPENDITURE,3
242,3622,HAS_EXPENDITURE,3
284,3610,HAS_EXPENDITURE,3
432,3614,HAS_EXPENDITURE,3
377,62,TO_DESTINATION,0
392,3616,HAS_EXPENDITURE,3
385,3615,HAS_EXPENDITURE,3
241,3623,HAS_EXPENDITURE,3
244,68,TO_DESTINATION,0
270,3608,HAS_EXPENDITURE,3
235,3607,HAS_EXPENDITURE,3
286,81,TO_DESTINATION,0
354,3612,HAS_EXPENDITURE,3
426,3620,HAS_EXPENDITURE,3
352,3621,HAS_EXPENDITURE,3
280,3615,HAS_EXPENDITURE,3
394,3619,HAS_EXPENDITURE,3
379,3618,HAS_EXPENDITURE,3
331,3620,HAS_EXPENDITURE,3
388,3617,HAS_EXPENDITURE,3
215,3610,HAS_EXPENDITURE,3
411,119,TO_DESTINATION,0
367,3609,HAS_EXPENDITURE,3
252,3619,HAS_EXPENDITURE,3
262,3612,HAS_EXPENDITURE,3
246,3606,HAS_EXPENDITURE,3
384,3610,HAS_EXPENDITURE,3
334,3610,HAS_EXPENDITURE,3
437,3622,HAS_EXPENDITURE,3
289,3615,HAS_EXPENDITURE,3
289,3608,HAS_EXPENDITURE,3
324,3614,HAS_EXPENDITURE,3
375,3611,HAS_EXPENDITURE,3
408,3609,HAS_EXPENDITURE,3
442,3611,HAS_EXPENDITURE,3
365,3617,HAS_EXPENDITURE,3
419,3618,HAS_EXPENDITURE,3
365,3613,HAS_EXPENDITURE,3
432,3609,HAS_EXPENDITURE,3
403,3615,HAS_EXPENDITURE,3
333,3581,IN_YEAR,2
276,3621,HAS_EXPENDITURE,3
390,3581,IN_YEAR,2
277,3615,HAS_EXPENDITURE,3
267,3623,HAS_EXPENDITURE,3
278,44,TO_DESTINATION,0
389,3617,HAS_EXPENDITURE,3
295,3618,HAS_EXPENDITURE,3
281,3581,IN_YEAR,2
442,92,TO_DESTINATION,0
214,3619,HAS_EXPENDITURE,3
376,3581,IN_YEAR,2
321,89,TO_DESTINATION,0
429,3581,IN_YEAR,2
321,3616,HAS_EXPENDITURE,3
314,3618,HAS_EXPENDITURE,3
386,3623,HAS_EXPENDITURE,3
272,3581,IN_YEAR,2
229,3606,HAS_EXPENDITURE,3
311,3615,HAS_EXPENDITURE,3
337,3607,HAS_EXPENDITURE,3
423,3619,HAS_EXPENDITURE,3
396,3614,HAS_EXPENDITURE,3
290,3613,HAS_EXPENDITURE,3
436,3606,HAS_EXPENDITURE,3
279,3619,HAS_EXPENDITURE,3
362,3617,HAS_EXPENDITURE,3
290,114,TO_DESTINATION,0
390,3606,HAS_EXPENDITURE,3
267,3607,HAS_EXPENDITURE,3
342,3581,IN_YEAR,2
291,58,TO_DESTINATION,0
396,104,TO_DESTINATION,0
230,3606,HAS_EXPENDITURE,3
379,3607,HAS_EXPENDITURE,3
301,3581,IN_YEAR,2
275,3616,HAS_EXPENDITURE,3
296,3622,HAS_EXPENDITURE,3
249,3610,HAS_EXPENDITURE,3
234,3617,HAS_EXPENDITURE,3
219,3618,HAS_EXPENDITURE,3
249,3615,HAS_EXPENDITURE,3
228,110,TO_DESTINATION,0
215,3611,HAS_EXPENDITURE,3
246,41,TO_DESTINATION,0
438,3618,HAS_EXPENDITURE,3
344,52,TO_DESTINATION,0
325,3612,HAS_EXPENDITURE,3
435,3608,HAS_EXPENDITURE,3
417,38,TO_DESTINATION,0
425,3612,HAS_EXPENDITURE,3
351,3621,HAS_EXPENDITURE,3
336,73,TO_DESTINATION,0
231,3623,HAS_EXPENDITURE,3
384,3620,HAS_EXPENDITURE,3
259,3607,HAS_EXPENDITURE,3
387,3623,HAS_EXPENDITURE,3
254,3581,IN_YEAR,2
323,3622,HAS_EXPENDITURE,3
330,3607,HAS_EXPENDITURE,3
436,3581,IN_YEAR,2
323,62,TO_DESTINATION,0
395,3607,HAS_EXPENDITURE,3
215,97,TO_DESTINATION,0
343,3614,HAS_EXPENDITURE,3
396,3612,HAS_EXPENDITURE,3
227,3606,HAS_EXPENDITURE,3
421,3612,HAS_EXPENDITURE,3
385,3621,HAS_EXPENDITURE,3
243,3617,HAS_EXPENDITURE,3
267,3581,IN_YEAR,2
336,3615,HAS_EXPENDITURE,3
302,3617,HAS_EXPENDITURE,3
328,117,TO_DESTINATION,0
281,105,TO_DESTINATION,0
373,3616,HAS_EXPENDITURE,3
375,3607,HAS_EXPENDITURE,3
311,3610,HAS_EXPENDITURE,3
260,3609,HAS_EXPENDITURE,3
257,3610,HAS_EXPENDITURE,3
346,3575,HAS_PURPOSE,1
357,3608,HAS_EXPENDITURE,3
305,3616,HAS_EXPENDITURE,3
312,3575,HAS_PURPOSE,1
366,3608,HAS_EXPENDITURE,3
320,3618,HAS_EXPENDITURE,3
392,3618,HAS_EXPENDITURE,3
227,3607,HAS_EXPENDITURE,3
279,3616,HAS_EXPENDITURE,3
282,106,TO_DESTINATION,0
335,3608,HAS_EXPENDITURE,3
345,3613,HAS_EXPENDITURE,3
255,3611,HAS_EXPENDITURE,3
406,3608,HAS_EXPENDITURE,3
384,3617,HAS_EXPENDITURE,3
340,3622,HAS_EXPENDITURE,3
287,3619,HAS_EXPENDITURE,3
390,3607,HAS_EXPENDITURE,3
251,3581,IN_YEAR,2
396,3611,HAS_EXPENDITURE,3
275,3610,HAS_EXPENDITURE,3
420,3619,HAS_EXPENDITURE,3
252,3611,HAS_EXPENDITURE,3
259,112,TO_DESTINATION,0
368,3619,HAS_EXPENDITURE,3
213,3622,HAS_EXPENDITURE,3
288,3609,HAS_EXPENDITURE,3
289,3622,HAS_EXPENDITURE,3
235,3621,HAS_EXPENDITURE,3
275,99,TO_DESTINATION,0
384,3623,HAS_EXPENDITURE,3
435,3620,HAS_EXPENDITURE,3
379,3611,HAS_EXPENDITURE,3
373,3614,HAS_EXPENDITURE,3
244,3617,HAS_EXPENDITURE,3
385,3581,IN_YEAR,2
287,111,TO_DESTINATION,0
401,3619,HAS_EXPENDITURE,3
369,3621,HAS_EXPENDITURE,3
259,3615,HAS_EXPENDITURE,3
323,3619,HAS_EXPENDITURE,3
263,3609,HAS_EXPENDITURE,3
274,98,TO_DESTINATION,0
290,3609,HAS_EXPENDITURE,3
305,3606,HAS_EXPENDITURE,3
273,3609,HAS_EXPENDITURE,3
363,3609,HAS_EXPENDITURE,3
304,3617,HAS_EXPENDITURE,3
381,3575,HAS_PURPOSE,1
229,53,TO_DESTINATION,0
420,41,TO_DESTINATION,0
258,3612,HAS_EXPENDITURE,3
422,3623,HAS_EXPENDITURE,3
388,3623,HAS_EXPENDITURE,3
421,3622,HAS_EXPENDITURE,3
398,106,TO_DESTINATION,0
355,3606,HAS_EXPENDITURE,3
396,3608,HAS_EXPENDITURE,3
265,3616,HAS_EXPENDITURE,3
321,3615,HAS_EXPENDITURE,3
268,121,TO_DESTINATION,0
217,99,TO_DESTINATION,0
283,78,TO_DESTINATION,0
236,3621,HAS_EXPENDITURE,3
276,3617,HAS_EXPENDITURE,3
338,3612,HAS_EXPENDITURE,3
354,3622,HAS_EXPENDITURE,3
259,3620,HAS_EXPENDITURE,3
219,101,TO_DESTINATION,0
275,3623,HAS_EXPENDITURE,3
379,3620,HAS_EXPENDITURE,3
442,3607,HAS_EXPENDITURE,3
254,3606,HAS_EXPENDITURE,3
341,3623,HAS_EXPENDITURE,3
408,3618,HAS_EXPENDITURE,3
275,3618,HAS_EXPENDITURE,3
227,3610,HAS_EXPENDITURE,3
289,3616,HAS_EXPENDITURE,3
324,3620,HAS_EXPENDITURE,3
395,45,TO_DESTINATION,0
273,3616,HAS_EXPENDITURE,3
411,3617,HAS_EXPENDITURE,3
326,3620,HAS_EXPENDITURE,3
330,3575,HAS_PURPOSE,1
270,3581,IN_YEAR,2
268,3613,HAS_EXPENDITURE,3
223,3608,HAS_EXPENDITURE,3
411,3606,HAS_EXPENDITURE,3
353,3623,HAS_EXPENDITURE,3
269,3621,HAS_EXPENDITURE,3
318,3615,HAS_EXPENDITURE,3
339,3613,HAS_EXPENDITURE,3
226,50,TO_DESTINATION,0
235,3617,HAS_EXPENDITURE,3
260,3621,HAS_EXPENDITURE,3
269,3611,HAS_EXPENDITURE,3
425,46,TO_DESTINATION,0
259,3611,HAS_EXPENDITURE,3
429,3616,HAS_EXPENDITURE,3
399,3576,HAS_PURPOSE,1
359,3619,HAS_EXPENDITURE,3
329,3617,HAS_EXPENDITURE,3
405,3618,HAS_EXPENDITURE,3
261,3621,HAS_EXPENDITURE,3
313,50,TO_DESTINATION,0
424,3617,HAS_EXPENDITURE,3
226,3607,HAS_EXPENDITURE,3
377,3606,HAS_EXPENDITURE,3
273,3615,HAS_EXPENDITURE,3
442,3615,HAS_EXPENDITURE,3
257,3617,HAS_EXPENDITURE,3
356,3622,HAS_EXPENDITURE,3
394,3607,HAS_EXPENDITURE,3
358,3623,HAS_EXPENDITURE,3
375,3606,HAS_EXPENDITURE,3
241,3609,HAS_EXPENDITURE,3
367,3611,HAS_EXPENDITURE,3
293,3608,HAS_EXPENDITURE,3
277,101,TO_DESTINATION,0
400,3608,HAS_EXPENDITURE,3
297,3621,HAS_EXPENDITURE,3
285,3620,HAS_EXPENDITURE,3
289,3607,HAS_EXPENDITURE,3
321,3609,HAS_EXPENDITURE,3
315,52,TO_DESTINATION,0
306,3575,HAS_PURPOSE,1
442,3609,HAS_EXPENDITURE,3
303,98,TO_DESTINATION,0
273,3606,HAS_EXPENDITURE,3
305,3610,HAS_EXPENDITURE,3
418,3617,HAS_EXPENDITURE,3
239,3611,HAS_EXPENDITURE,3
402,52,TO_DESTINATION,0
412,3610,HAS_EXPENDITURE,3
417,3621,HAS_EXPENDITURE,3
291,3615,HAS_EXPENDITURE,3
385,3616,HAS_EXPENDITURE,3
373,114,TO_DESTINATION,0
271,3622,HAS_EXPENDITURE,3
252,3622,HAS_EXPENDITURE,3
404,3611,HAS_EXPENDITURE,3
295,3621,HAS_EXPENDITURE,3
287,3623,HAS_EXPENDITURE,3
304,3623,HAS_EXPENDITURE,3
334,3618,HAS_EXPENDITURE,3
225,3618,HAS_EXPENDITURE,3
241,3622,HAS_EXPENDITURE,3
354,3619,HAS_EXPENDITURE,3
320,3614,HAS_EXPENDITURE,3
349,3618,HAS_EXPENDITURE,3
227,109,TO_DESTINATION,0
234,3607,HAS_EXPENDITURE,3
279,3623,HAS_EXPENDITURE,3
281,76,TO_DESTINATION,0
307,3610,HAS_EXPENDITURE,3
408,3608,HAS_EXPENDITURE,3
386,3620,HAS_EXPENDITURE,3
310,3614,HAS_EXPENDITURE,3
214,3608,HAS_EXPENDITURE,3
390,3612,HAS_EXPENDITURE,3
421,3621,HAS_EXPENDITURE,3
251,3621,HAS_EXPENDITURE,3
389,3619,HAS_EXPENDITURE,3
305,3615,HAS_EXPENDITURE,3
439,3613,HAS_EXPENDITURE,3
236,3608,HAS_EXPENDITURE,3
360,3620,HAS_EXPENDITURE,3
411,3618,HAS_EXPENDITURE,3
230,3617,HAS_EXPENDITURE,3
298,94,TO_DESTINATION,0
283,3609,HAS_EXPENDITURE,3
321,3622,HAS_EXPENDITURE,3
404,3616,HAS_EXPENDITURE,3
353,3613,HAS_EXPENDITURE,3
345,3622,HAS_EXPENDITURE,3
320,3620,HAS_EXPENDITURE,3
230,3608,HAS_EXPENDITURE,3
363,3611,HAS_EXPENDITURE,3
322,3615,HAS_EXPENDITURE,3
411,3623,HAS_EXPENDITURE,3
256,3611,HAS_EXPENDITURE,3
407,57,TO_DESTINATION,0
405,3611,HAS_EXPENDITURE,3
342,3606,HAS_EXPENDITURE,3
312,78,TO_DESTINATION,0
389,3610,HAS_EXPENDITURE,3
422,3619,HAS_EXPENDITURE,3
407,3619,HAS_EXPENDITURE,3
308,3615,HAS_EXPENDITURE,3
237,3611,HAS_EXPENDITURE,3
425,3620,HAS_EXPENDITURE,3
242,3606,HAS_EXPENDITURE,3
271,3608,HAS_EXPENDITURE,3
221,3623,HAS_EXPENDITURE,3
413,3617,HAS_EXPENDITURE,3
359,3616,HAS_EXPENDITURE,3
372,3607,HAS_EXPENDITURE,3
295,3617,HAS_EXPENDITURE,3
350,3608,HAS_EXPENDITURE,3
279,3617,HAS_EXPENDITURE,3
370,3623,HAS_EXPENDITURE,3
437,3623,HAS_EXPENDITURE,3
283,3622,HAS_EXPENDITURE,3
371,3619,HAS_EXPENDITURE,3
271,3615,HAS_EXPENDITURE,3
326,3610,HAS_EXPENDITURE,3
240,3620,HAS_EXPENDITURE,3
374,3623,HAS_EXPENDITURE,3
291,3621,HAS_EXPENDITURE,3
314,3611,HAS_EXPENDITURE,3
257,3573,HAS_PURPOSE,1
331,3621,HAS_EXPENDITURE,3
393,3576,HAS_PURPOSE,1
417,3607,HAS_EXPENDITURE,3
368,3622,HAS_EXPENDITURE,3
382,3622,HAS_EXPENDITURE,3
231,3620,HAS_EXPENDITURE,3
308,3618,HAS_EXPENDITURE,3
432,3613,HAS_EXPENDITURE,3
304,3575,HAS_PURPOSE,1
220,3616,HAS_EXPENDITURE,3
293,3614,HAS_EXPENDITURE,3
347,3575,HAS_PURPOSE,1
375,3621,HAS_EXPENDITURE,3
254,3620,HAS_EXPENDITURE,3
229,3609,HAS_EXPENDITURE,3
269,3612,HAS_EXPENDITURE,3
428,3620,HAS_EXPENDITURE,3
311,3618,HAS_EXPENDITURE,3
233,3615,HAS_EXPENDITURE,3
441,3608,HAS_EXPENDITURE,3
247,3621,HAS_EXPENDITURE,3
293,118,TO_DESTINATION,0
349,3623,HAS_EXPENDITURE,3
442,3616,HAS_EXPENDITURE,3
347,3618,HAS_EXPENDITURE,3
227,3614,HAS_EXPENDITURE,3
238,3607,HAS_EXPENDITURE,3
400,3610,HAS_EXPENDITURE,3
432,3619,HAS_EXPENDITURE,3
304,3619,HAS_EXPENDITURE,3
