freq,income,unit,geo,year,value,income_id
A,TOTAL,DOM,Q4,2022,10457458.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,2175563.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,32646196.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,12193450.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,2468198.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,4931845.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,616667.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,20709902.0,2022_Q4_TOTAL
A,TOTAL,DOM,Q4,2022,8046942.0,2022_Q4_TOTAL
A,TOTAL,DOM,TOTAL,2022,20918008.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,6335321.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,4323501.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,8173485.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,2460434.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,34499908.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,168214422.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,17064017.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,3869557.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,3962586.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,165341201.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,35971301.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,234298828.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,3175050.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,16233264.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,14948299.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,39836443.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,5367549.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,173108.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,3911127.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,617204.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,26533972.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,32545640.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,61969441.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,21150754.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,23593867.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,81497780.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,4131140.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,10710040.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,44232681.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,15027987.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,12875431.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,27658085.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,4515720.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,91639125.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,531717227.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,36198429.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,5462410.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,59729833.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,490333817.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,90967439.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,894558690.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,19464412.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,30917029.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,25892837.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,219130039.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,7915460.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,795465.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,7198045.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,996671.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,85309849.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,81255110.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,241626231.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,62197994.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,57806435.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,198065704.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,7287194.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,23440187.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,23314673.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,8692667.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,8551930.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,19484600.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,2055285.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,57139217.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,363502805.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,19134412.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,1592853.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,55767248.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,324992616.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,54996138.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,660259862.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,16289361.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,14683765.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,10944538.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,179293597.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,2547911.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,622357.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,3286918.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,379466.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,58775877.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,48709470.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,179656790.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,41047240.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,34212568.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,116567924.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,3156054.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,TOTAL,2022,12730148.0,2022_TOTAL_TOTAL
A,TOTAL,DOM,UNK,2022,20918008.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,4323501.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,8173485.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,2460434.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,34499908.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,168214422.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,3962586.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,165341201.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,35971301.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,234298828.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,3175050.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,16233264.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,14948299.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,39836443.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,5367549.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,173108.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,3911127.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,617204.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,32545640.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,61969441.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,21150754.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,81497780.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,4131140.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,10710040.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,44232681.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,12875431.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,27658085.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,4515720.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,91639125.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,531717227.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,59729833.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,490333817.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,90967439.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,894558690.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,19464412.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,30917029.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,25892837.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,219130039.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,7915460.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,795465.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,7198045.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,996671.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,81255110.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,241626231.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,62197994.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,198065704.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,7287194.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,23440187.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,23314673.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,8551930.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,19484600.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,2055285.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,57139217.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,363502805.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,55767248.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,324992616.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,54996138.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,660259862.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,16289361.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,14683765.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,10944538.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,179293597.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,2547911.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,622357.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,3286918.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,379466.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,48709470.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,179656790.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,41047240.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,116567924.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,3156054.0,2022_UNK_TOTAL
A,TOTAL,DOM,UNK,2022,12730148.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,615707.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,280551.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,55766.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,1041571.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,9599265.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,3619405.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,259563.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,13618835.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,1080333.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,8983559.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,3338855.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,203798.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,12577263.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q1,2022,1030178.0,2022_Q1_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,1576627.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,671248.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,149409.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,1698165.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,50600.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,16403273.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,6897679.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,724778.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,24019984.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,644220.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,14826645.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,6226431.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,575369.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,22321819.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q2,2022,593620.0,2022_Q2_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,2180661.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,801410.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,181107.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,3150480.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,143888.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,22336082.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,8039342.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,1168075.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,45132602.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,3245816.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,20155421.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,7237933.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,986968.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,41982122.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q3,2022,3101928.0,2022_Q3_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,3348703.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,1268932.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,475963.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,6397244.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,131940.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,33643138.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,11519557.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,2188419.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,76472275.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,3535737.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,30294435.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,10250625.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,1712456.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,70075030.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,Q4,2022,3403797.0,2022_Q4_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,11086455.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,7721698.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,326815.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,6287898.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,705873.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3371618.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,36666659.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3022141.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,862244.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,283331.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,7589045.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3955711.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,14957720.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,897927.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,4103818.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,2181969.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3681323.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,743072.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,1927105.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,974875.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,352281.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,12287460.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,5137845.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,5103708.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,1459831.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,376583.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,7945271.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,2208146.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,2765513.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,65317472.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,81981758.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3336784.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,73865673.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,5385457.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,32945868.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,536171737.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,30075984.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,4340835.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,4561185.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,53746269.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,34810907.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,115099083.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3900693.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,21998331.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,32692249.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,43466023.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,7979479.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,16343383.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,4502825.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,2397758.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,159243696.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,39186582.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,87904098.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,10076142.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,8506106.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,92505604.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,14519445.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,14141574.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,54231016.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,74260060.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3009969.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,67577774.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,4679584.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,29574251.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,499505079.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,27053843.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3478591.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,4277854.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,46157224.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,30855197.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,100141363.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3002766.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,17894513.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,30510279.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,39784700.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,7236407.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,14416278.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,3527950.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,2045477.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,146956236.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,34048737.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,82800391.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,8616311.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,8129524.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,84560333.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,12311298.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,TOTAL,2022,11376061.0,2022_TOTAL_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,11086455.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,326815.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,6287898.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,705873.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,3371618.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,36666659.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,283331.0,2022_UNK_TOTAL
A,TOTAL,EU27_2020_FOR,UNK,2022,7589045.0,2022_UNK_TOTAL
