source,target,relation
405,3623,HAS_EXPENDITURE
406,56,TO_DESTINATION
406,85,TO_DESTINATION
406,114,TO_DESTINATION
406,3576,HAS_PURPOSE
406,3581,IN_YEAR
406,3606,HAS_EXPENDITURE
406,3607,HAS_EXPENDITURE
406,3608,HAS_EXPENDITURE
406,3609,HAS_EXPENDITURE
406,3610,HAS_EXPENDITURE
406,3611,HAS_EXPENDITURE
406,3612,HAS_EXPENDITURE
406,3613,HAS_EXPENDITURE
406,3614,HAS_EXPENDITURE
406,3615,HAS_EXPENDITURE
406,3616,HAS_EXPENDITURE
406,3617,HAS_EXPENDITURE
406,3618,HAS_EXPENDITURE
406,3619,HAS_EXPENDITURE
406,3620,HAS_EXPENDITURE
406,3621,HAS_EXPENDITURE
406,3622,HAS_EXPENDITURE
406,3623,HAS_EXPENDITURE
407,57,TO_DESTINATION
407,86,TO_DESTINATION
407,115,TO_DESTINATION
407,3576,HAS_PURPOSE
407,3581,IN_YEAR
407,3606,HAS_EXPENDITURE
407,3607,HAS_EXPENDITURE
407,3608,HAS_EXPENDITURE
407,3609,HAS_EXPENDITURE
407,3610,HAS_EXPENDITURE
407,3611,HAS_EXPENDITURE
407,3612,HAS_EXPENDITURE
407,3613,HAS_EXPENDITURE
407,3614,HAS_EXPENDITURE
407,3615,HAS_EXPENDITURE
407,3616,HAS_EXPENDITURE
407,3617,HAS_EXPENDITURE
407,3618,HAS_EXPENDITURE
407,3619,HAS_EXPENDITURE
407,3620,HAS_EXPENDITURE
407,3621,HAS_EXPENDITURE
407,3622,HAS_EXPENDITURE
407,3623,HAS_EXPENDITURE
408,58,TO_DESTINATION
408,87,TO_DESTINATION
408,116,TO_DESTINATION
408,3576,HAS_PURPOSE
408,3581,IN_YEAR
408,3606,HAS_EXPENDITURE
408,3607,HAS_EXPENDITURE
408,3608,HAS_EXPENDITURE
408,3609,HAS_EXPENDITURE
408,3610,HAS_EXPENDITURE
408,3611,HAS_EXPENDITURE
408,3612,HAS_EXPENDITURE
408,3613,HAS_EXPENDITURE
408,3614,HAS_EXPENDITURE
408,3615,HAS_EXPENDITURE
408,3616,HAS_EXPENDITURE
408,3617,HAS_EXPENDITURE
408,3618,HAS_EXPENDITURE
408,3619,HAS_EXPENDITURE
408,3620,HAS_EXPENDITURE
408,3621,HAS_EXPENDITURE
408,3622,HAS_EXPENDITURE
408,3623,HAS_EXPENDITURE
409,59,TO_DESTINATION
409,88,TO_DESTINATION
409,117,TO_DESTINATION
409,3576,HAS_PURPOSE
409,3581,IN_YEAR
409,3606,HAS_EXPENDITURE
409,3607,HAS_EXPENDITURE
409,3608,HAS_EXPENDITURE
409,3609,HAS_EXPENDITURE
409,3610,HAS_EXPENDITURE
409,3611,HAS_EXPENDITURE
409,3615,HAS_EXPENDITURE
409,3616,HAS_EXPENDITURE
409,3617,HAS_EXPENDITURE
409,3618,HAS_EXPENDITURE
409,3619,HAS_EXPENDITURE
409,3620,HAS_EXPENDITURE
409,3621,HAS_EXPENDITURE
409,3622,HAS_EXPENDITURE
409,3623,HAS_EXPENDITURE
410,60,TO_DESTINATION
410,89,TO_DESTINATION
410,118,TO_DESTINATION
410,3576,HAS_PURPOSE
410,3581,IN_YEAR
410,3606,HAS_EXPENDITURE
410,3607,HAS_EXPENDITURE
410,3608,HAS_EXPENDITURE
410,3609,HAS_EXPENDITURE
410,3610,HAS_EXPENDITURE
410,3611,HAS_EXPENDITURE
410,3612,HAS_EXPENDITURE
410,3613,HAS_EXPENDITURE
410,3614,HAS_EXPENDITURE
410,3615,HAS_EXPENDITURE
410,3616,HAS_EXPENDITURE
410,3617,HAS_EXPENDITURE
410,3618,HAS_EXPENDITURE
410,3619,HAS_EXPENDITURE
410,3620,HAS_EXPENDITURE
410,3621,HAS_EXPENDITURE
410,3622,HAS_EXPENDITURE
410,3623,HAS_EXPENDITURE
411,61,TO_DESTINATION
411,90,TO_DESTINATION
411,119,TO_DESTINATION
411,3576,HAS_PURPOSE
411,3581,IN_YEAR
411,3606,HAS_EXPENDITURE
411,3607,HAS_EXPENDITURE
411,3608,HAS_EXPENDITURE
411,3609,HAS_EXPENDITURE
411,3610,HAS_EXPENDITURE
411,3611,HAS_EXPENDITURE
411,3612,HAS_EXPENDITURE
411,3613,HAS_EXPENDITURE
411,3614,HAS_EXPENDITURE
411,3615,HAS_EXPENDITURE
411,3616,HAS_EXPENDITURE
411,3617,HAS_EXPENDITURE
411,3618,HAS_EXPENDITURE
411,3619,HAS_EXPENDITURE
411,3620,HAS_EXPENDITURE
411,3621,HAS_EXPENDITURE
411,3622,HAS_EXPENDITURE
411,3623,HAS_EXPENDITURE
412,62,TO_DESTINATION
412,91,TO_DESTINATION
412,120,TO_DESTINATION
412,3576,HAS_PURPOSE
412,3581,IN_YEAR
412,3606,HAS_EXPENDITURE
412,3607,HAS_EXPENDITURE
412,3608,HAS_EXPENDITURE
412,3609,HAS_EXPENDITURE
412,3610,HAS_EXPENDITURE
412,3611,HAS_EXPENDITURE
412,3612,HAS_EXPENDITURE
412,3613,HAS_EXPENDITURE
412,3614,HAS_EXPENDITURE
412,3615,HAS_EXPENDITURE
412,3616,HAS_EXPENDITURE
412,3617,HAS_EXPENDITURE
412,3618,HAS_EXPENDITURE
412,3619,HAS_EXPENDITURE
412,3620,HAS_EXPENDITURE
412,3621,HAS_EXPENDITURE
412,3622,HAS_EXPENDITURE
412,3623,HAS_EXPENDITURE
413,63,TO_DESTINATION
413,92,TO_DESTINATION
413,121,TO_DESTINATION
413,3576,HAS_PURPOSE
413,3581,IN_YEAR
413,3606,HAS_EXPENDITURE
413,3607,HAS_EXPENDITURE
413,3608,HAS_EXPENDITURE
413,3609,HAS_EXPENDITURE
413,3610,HAS_EXPENDITURE
413,3611,HAS_EXPENDITURE
413,3612,HAS_EXPENDITURE
413,3613,HAS_EXPENDITURE
413,3614,HAS_EXPENDITURE
413,3615,HAS_EXPENDITURE
413,3616,HAS_EXPENDITURE
413,3617,HAS_EXPENDITURE
413,3618,HAS_EXPENDITURE
413,3619,HAS_EXPENDITURE
413,3620,HAS_EXPENDITURE
413,3621,HAS_EXPENDITURE
413,3622,HAS_EXPENDITURE
413,3623,HAS_EXPENDITURE
414,64,TO_DESTINATION
414,93,TO_DESTINATION
414,122,TO_DESTINATION
414,3576,HAS_PURPOSE
414,3581,IN_YEAR
414,3606,HAS_EXPENDITURE
414,3607,HAS_EXPENDITURE
414,3608,HAS_EXPENDITURE
414,3609,HAS_EXPENDITURE
414,3610,HAS_EXPENDITURE
414,3611,HAS_EXPENDITURE
414,3612,HAS_EXPENDITURE
414,3613,HAS_EXPENDITURE
414,3614,HAS_EXPENDITURE
414,3615,HAS_EXPENDITURE
414,3616,HAS_EXPENDITURE
414,3617,HAS_EXPENDITURE
414,3618,HAS_EXPENDITURE
414,3619,HAS_EXPENDITURE
414,3620,HAS_EXPENDITURE
414,3621,HAS_EXPENDITURE
414,3622,HAS_EXPENDITURE
414,3623,HAS_EXPENDITURE
415,65,TO_DESTINATION
415,94,TO_DESTINATION
415,123,TO_DESTINATION
415,3576,HAS_PURPOSE
415,3581,IN_YEAR
415,3606,HAS_EXPENDITURE
415,3607,HAS_EXPENDITURE
415,3608,HAS_EXPENDITURE
415,3609,HAS_EXPENDITURE
415,3610,HAS_EXPENDITURE
415,3611,HAS_EXPENDITURE
415,3615,HAS_EXPENDITURE
415,3616,HAS_EXPENDITURE
415,3617,HAS_EXPENDITURE
415,3618,HAS_EXPENDITURE
415,3619,HAS_EXPENDITURE
415,3620,HAS_EXPENDITURE
415,3621,HAS_EXPENDITURE
415,3622,HAS_EXPENDITURE
415,3623,HAS_EXPENDITURE
416,37,TO_DESTINATION
416,66,TO_DESTINATION
416,95,TO_DESTINATION
416,3576,HAS_PURPOSE
416,3581,IN_YEAR
416,3606,HAS_EXPENDITURE
416,3607,HAS_EXPENDITURE
416,3608,HAS_EXPENDITURE
416,3609,HAS_EXPENDITURE
416,3610,HAS_EXPENDITURE
416,3611,HAS_EXPENDITURE
416,3615,HAS_EXPENDITURE
416,3616,HAS_EXPENDITURE
416,3617,HAS_EXPENDITURE
416,3618,HAS_EXPENDITURE
416,3619,HAS_EXPENDITURE
416,3620,HAS_EXPENDITURE
416,3621,HAS_EXPENDITURE
416,3622,HAS_EXPENDITURE
416,3623,HAS_EXPENDITURE
417,38,TO_DESTINATION
417,67,TO_DESTINATION
417,96,TO_DESTINATION
417,3576,HAS_PURPOSE
417,3581,IN_YEAR
417,3606,HAS_EXPENDITURE
417,3607,HAS_EXPENDITURE
417,3608,HAS_EXPENDITURE
417,3609,HAS_EXPENDITURE
417,3610,HAS_EXPENDITURE
417,3611,HAS_EXPENDITURE
417,3615,HAS_EXPENDITURE
417,3616,HAS_EXPENDITURE
417,3617,HAS_EXPENDITURE
417,3618,HAS_EXPENDITURE
417,3619,HAS_EXPENDITURE
417,3620,HAS_EXPENDITURE
417,3621,HAS_EXPENDITURE
417,3622,HAS_EXPENDITURE
417,3623,HAS_EXPENDITURE
418,39,TO_DESTINATION
418,68,TO_DESTINATION
418,97,TO_DESTINATION
418,3576,HAS_PURPOSE
418,3581,IN_YEAR
418,3606,HAS_EXPENDITURE
418,3607,HAS_EXPENDITURE
418,3608,HAS_EXPENDITURE
418,3609,HAS_EXPENDITURE
418,3610,HAS_EXPENDITURE
418,3611,HAS_EXPENDITURE
418,3612,HAS_EXPENDITURE
418,3613,HAS_EXPENDITURE
418,3614,HAS_EXPENDITURE
418,3615,HAS_EXPENDITURE
418,3616,HAS_EXPENDITURE
418,3617,HAS_EXPENDITURE
418,3618,HAS_EXPENDITURE
418,3619,HAS_EXPENDITURE
418,3620,HAS_EXPENDITURE
418,3621,HAS_EXPENDITURE
418,3622,HAS_EXPENDITURE
418,3623,HAS_EXPENDITURE
419,40,TO_DESTINATION
419,69,TO_DESTINATION
419,98,TO_DESTINATION
419,3576,HAS_PURPOSE
419,3581,IN_YEAR
419,3606,HAS_EXPENDITURE
419,3607,HAS_EXPENDITURE
419,3608,HAS_EXPENDITURE
419,3612,HAS_EXPENDITURE
419,3613,HAS_EXPENDITURE
419,3614,HAS_EXPENDITURE
419,3615,HAS_EXPENDITURE
419,3616,HAS_EXPENDITURE
419,3617,HAS_EXPENDITURE
419,3618,HAS_EXPENDITURE
419,3619,HAS_EXPENDITURE
419,3620,HAS_EXPENDITURE
419,3621,HAS_EXPENDITURE
419,3622,HAS_EXPENDITURE
419,3623,HAS_EXPENDITURE
420,41,TO_DESTINATION
420,70,TO_DESTINATION
420,99,TO_DESTINATION
420,3576,HAS_PURPOSE
420,3581,IN_YEAR
420,3606,HAS_EXPENDITURE
420,3607,HAS_EXPENDITURE
420,3608,HAS_EXPENDITURE
420,3609,HAS_EXPENDITURE
420,3610,HAS_EXPENDITURE
420,3611,HAS_EXPENDITURE
420,3615,HAS_EXPENDITURE
420,3616,HAS_EXPENDITURE
420,3617,HAS_EXPENDITURE
420,3618,HAS_EXPENDITURE
420,3619,HAS_EXPENDITURE
420,3620,HAS_EXPENDITURE
420,3621,HAS_EXPENDITURE
420,3622,HAS_EXPENDITURE
420,3623,HAS_EXPENDITURE
421,42,TO_DESTINATION
421,71,TO_DESTINATION
421,100,TO_DESTINATION
421,3576,HAS_PURPOSE
421,3581,IN_YEAR
421,3606,HAS_EXPENDITURE
421,3607,HAS_EXPENDITURE
421,3608,HAS_EXPENDITURE
421,3609,HAS_EXPENDITURE
421,3610,HAS_EXPENDITURE
421,3611,HAS_EXPENDITURE
421,3612,HAS_EXPENDITURE
421,3613,HAS_EXPENDITURE
421,3614,HAS_EXPENDITURE
421,3615,HAS_EXPENDITURE
421,3616,HAS_EXPENDITURE
421,3617,HAS_EXPENDITURE
421,3618,HAS_EXPENDITURE
421,3619,HAS_EXPENDITURE
421,3620,HAS_EXPENDITURE
421,3621,HAS_EXPENDITURE
421,3622,HAS_EXPENDITURE
421,3623,HAS_EXPENDITURE
422,43,TO_DESTINATION
422,72,TO_DESTINATION
422,101,TO_DESTINATION
422,3576,HAS_PURPOSE
422,3581,IN_YEAR
422,3606,HAS_EXPENDITURE
422,3607,HAS_EXPENDITURE
422,3608,HAS_EXPENDITURE
422,3609,HAS_EXPENDITURE
422,3610,HAS_EXPENDITURE
422,3611,HAS_EXPENDITURE
422,3615,HAS_EXPENDITURE
422,3616,HAS_EXPENDITURE
422,3617,HAS_EXPENDITURE
422,3618,HAS_EXPENDITURE
422,3619,HAS_EXPENDITURE
422,3620,HAS_EXPENDITURE
422,3621,HAS_EXPENDITURE
422,3622,HAS_EXPENDITURE
422,3623,HAS_EXPENDITURE
423,44,TO_DESTINATION
423,73,TO_DESTINATION
423,102,TO_DESTINATION
423,3576,HAS_PURPOSE
423,3581,IN_YEAR
423,3606,HAS_EXPENDITURE
423,3607,HAS_EXPENDITURE
423,3608,HAS_EXPENDITURE
423,3609,HAS_EXPENDITURE
423,3610,HAS_EXPENDITURE
423,3611,HAS_EXPENDITURE
423,3615,HAS_EXPENDITURE
423,3616,HAS_EXPENDITURE
423,3617,HAS_EXPENDITURE
423,3618,HAS_EXPENDITURE
423,3619,HAS_EXPENDITURE
423,3620,HAS_EXPENDITURE
423,3621,HAS_EXPENDITURE
423,3622,HAS_EXPENDITURE
423,3623,HAS_EXPENDITURE
424,45,TO_DESTINATION
424,74,TO_DESTINATION
424,103,TO_DESTINATION
424,3576,HAS_PURPOSE
424,3581,IN_YEAR
424,3606,HAS_EXPENDITURE
424,3607,HAS_EXPENDITURE
424,3608,HAS_EXPENDITURE
424,3609,HAS_EXPENDITURE
424,3610,HAS_EXPENDITURE
424,3611,HAS_EXPENDITURE
424,3615,HAS_EXPENDITURE
424,3616,HAS_EXPENDITURE
424,3617,HAS_EXPENDITURE
424,3618,HAS_EXPENDITURE
424,3619,HAS_EXPENDITURE
424,3620,HAS_EXPENDITURE
424,3621,HAS_EXPENDITURE
424,3622,HAS_EXPENDITURE
424,3623,HAS_EXPENDITURE
425,46,TO_DESTINATION
425,75,TO_DESTINATION
425,104,TO_DESTINATION
425,3576,HAS_PURPOSE
425,3581,IN_YEAR
425,3606,HAS_EXPENDITURE
425,3607,HAS_EXPENDITURE
425,3608,HAS_EXPENDITURE
425,3609,HAS_EXPENDITURE
425,3610,HAS_EXPENDITURE
425,3611,HAS_EXPENDITURE
425,3612,HAS_EXPENDITURE
425,3613,HAS_EXPENDITURE
425,3614,HAS_EXPENDITURE
425,3615,HAS_EXPENDITURE
425,3616,HAS_EXPENDITURE
425,3617,HAS_EXPENDITURE
425,3618,HAS_EXPENDITURE
425,3619,HAS_EXPENDITURE
425,3620,HAS_EXPENDITURE
425,3621,HAS_EXPENDITURE
425,3622,HAS_EXPENDITURE
425,3623,HAS_EXPENDITURE
426,47,TO_DESTINATION
426,76,TO_DESTINATION
426,105,TO_DESTINATION
426,3576,HAS_PURPOSE
426,3581,IN_YEAR
426,3606,HAS_EXPENDITURE
426,3607,HAS_EXPENDITURE
426,3608,HAS_EXPENDITURE
426,3609,HAS_EXPENDITURE
426,3610,HAS_EXPENDITURE
426,3611,HAS_EXPENDITURE
426,3612,HAS_EXPENDITURE
426,3613,HAS_EXPENDITURE
426,3614,HAS_EXPENDITURE
426,3615,HAS_EXPENDITURE
426,3616,HAS_EXPENDITURE
426,3617,HAS_EXPENDITURE
426,3618,HAS_EXPENDITURE
426,3619,HAS_EXPENDITURE
426,3620,HAS_EXPENDITURE
426,3621,HAS_EXPENDITURE
426,3622,HAS_EXPENDITURE
426,3623,HAS_EXPENDITURE
427,48,TO_DESTINATION
427,77,TO_DESTINATION
427,106,TO_DESTINATION
427,3576,HAS_PURPOSE
427,3581,IN_YEAR
427,3606,HAS_EXPENDITURE
427,3607,HAS_EXPENDITURE
427,3608,HAS_EXPENDITURE
427,3609,HAS_EXPENDITURE
427,3610,HAS_EXPENDITURE
427,3611,HAS_EXPENDITURE
427,3612,HAS_EXPENDITURE
427,3613,HAS_EXPENDITURE
427,3614,HAS_EXPENDITURE
427,3615,HAS_EXPENDITURE
427,3616,HAS_EXPENDITURE
427,3617,HAS_EXPENDITURE
427,3618,HAS_EXPENDITURE
427,3619,HAS_EXPENDITURE
427,3620,HAS_EXPENDITURE
427,3621,HAS_EXPENDITURE
427,3622,HAS_EXPENDITURE
427,3623,HAS_EXPENDITURE
428,49,TO_DESTINATION
428,78,TO_DESTINATION
428,107,TO_DESTINATION
428,3576,HAS_PURPOSE
428,3581,IN_YEAR
428,3606,HAS_EXPENDITURE
428,3607,HAS_EXPENDITURE
428,3608,HAS_EXPENDITURE
428,3609,HAS_EXPENDITURE
428,3610,HAS_EXPENDITURE
428,3611,HAS_EXPENDITURE
428,3615,HAS_EXPENDITURE
428,3616,HAS_EXPENDITURE
428,3617,HAS_EXPENDITURE
428,3618,HAS_EXPENDITURE
428,3619,HAS_EXPENDITURE
428,3620,HAS_EXPENDITURE
428,3621,HAS_EXPENDITURE
428,3622,HAS_EXPENDITURE
428,3623,HAS_EXPENDITURE
429,50,TO_DESTINATION
429,79,TO_DESTINATION
429,108,TO_DESTINATION
429,3576,HAS_PURPOSE
429,3581,IN_YEAR
429,3606,HAS_EXPENDITURE
429,3607,HAS_EXPENDITURE
429,3608,HAS_EXPENDITURE
429,3609,HAS_EXPENDITURE
429,3610,HAS_EXPENDITURE
429,3611,HAS_EXPENDITURE
429,3612,HAS_EXPENDITURE
429,3613,HAS_EXPENDITURE
429,3614,HAS_EXPENDITURE
429,3615,HAS_EXPENDITURE
429,3616,HAS_EXPENDITURE
429,3617,HAS_EXPENDITURE
429,3618,HAS_EXPENDITURE
429,3619,HAS_EXPENDITURE
429,3620,HAS_EXPENDITURE
429,3621,HAS_EXPENDITURE
429,3622,HAS_EXPENDITURE
429,3623,HAS_EXPENDITURE
430,51,TO_DESTINATION
430,80,TO_DESTINATION
430,109,TO_DESTINATION
430,3576,HAS_PURPOSE
430,3581,IN_YEAR
430,3606,HAS_EXPENDITURE
430,3607,HAS_EXPENDITURE
430,3608,HAS_EXPENDITURE
430,3609,HAS_EXPENDITURE
430,3610,HAS_EXPENDITURE
430,3611,HAS_EXPENDITURE
430,3612,HAS_EXPENDITURE
430,3613,HAS_EXPENDITURE
430,3614,HAS_EXPENDITURE
430,3615,HAS_EXPENDITURE
430,3616,HAS_EXPENDITURE
430,3617,HAS_EXPENDITURE
430,3618,HAS_EXPENDITURE
430,3619,HAS_EXPENDITURE
430,3620,HAS_EXPENDITURE
430,3621,HAS_EXPENDITURE
430,3622,HAS_EXPENDITURE
430,3623,HAS_EXPENDITURE
431,52,TO_DESTINATION
431,81,TO_DESTINATION
431,110,TO_DESTINATION
431,3576,HAS_PURPOSE
431,3581,IN_YEAR
431,3606,HAS_EXPENDITURE
431,3607,HAS_EXPENDITURE
431,3608,HAS_EXPENDITURE
431,3609,HAS_EXPENDITURE
431,3610,HAS_EXPENDITURE
431,3611,HAS_EXPENDITURE
431,3612,HAS_EXPENDITURE
431,3613,HAS_EXPENDITURE
431,3614,HAS_EXPENDITURE
431,3615,HAS_EXPENDITURE
431,3616,HAS_EXPENDITURE
431,3617,HAS_EXPENDITURE
431,3618,HAS_EXPENDITURE
431,3619,HAS_EXPENDITURE
431,3620,HAS_EXPENDITURE
431,3621,HAS_EXPENDITURE
431,3622,HAS_EXPENDITURE
431,3623,HAS_EXPENDITURE
432,53,TO_DESTINATION
432,82,TO_DESTINATION
432,111,TO_DESTINATION
432,3576,HAS_PURPOSE
432,3581,IN_YEAR
432,3606,HAS_EXPENDITURE
432,3607,HAS_EXPENDITURE
432,3608,HAS_EXPENDITURE
432,3609,HAS_EXPENDITURE
432,3610,HAS_EXPENDITURE
432,3611,HAS_EXPENDITURE
432,3612,HAS_EXPENDITURE
432,3613,HAS_EXPENDITURE
432,3614,HAS_EXPENDITURE
432,3615,HAS_EXPENDITURE
432,3616,HAS_EXPENDITURE
432,3617,HAS_EXPENDITURE
432,3618,HAS_EXPENDITURE
432,3619,HAS_EXPENDITURE
432,3620,HAS_EXPENDITURE
432,3621,HAS_EXPENDITURE
432,3622,HAS_EXPENDITURE
432,3623,HAS_EXPENDITURE
433,54,TO_DESTINATION
433,83,TO_DESTINATION
433,112,TO_DESTINATION
433,3576,HAS_PURPOSE
433,3581,IN_YEAR
433,3606,HAS_EXPENDITURE
433,3607,HAS_EXPENDITURE
433,3608,HAS_EXPENDITURE
433,3609,HAS_EXPENDITURE
433,3610,HAS_EXPENDITURE
433,3611,HAS_EXPENDITURE
433,3615,HAS_EXPENDITURE
433,3616,HAS_EXPENDITURE
433,3617,HAS_EXPENDITURE
433,3618,HAS_EXPENDITURE
433,3619,HAS_EXPENDITURE
433,3620,HAS_EXPENDITURE
433,3621,HAS_EXPENDITURE
433,3622,HAS_EXPENDITURE
433,3623,HAS_EXPENDITURE
434,55,TO_DESTINATION
434,84,TO_DESTINATION
434,113,TO_DESTINATION
434,3576,HAS_PURPOSE
434,3581,IN_YEAR
434,3606,HAS_EXPENDITURE
434,3607,HAS_EXPENDITURE
434,3608,HAS_EXPENDITURE
434,3609,HAS_EXPENDITURE
434,3610,HAS_EXPENDITURE
434,3611,HAS_EXPENDITURE
434,3615,HAS_EXPENDITURE
434,3616,HAS_EXPENDITURE
434,3617,HAS_EXPENDITURE
434,3618,HAS_EXPENDITURE
434,3619,HAS_EXPENDITURE
434,3620,HAS_EXPENDITURE
434,3621,HAS_EXPENDITURE
434,3622,HAS_EXPENDITURE
434,3623,HAS_EXPENDITURE
435,56,TO_DESTINATION
435,85,TO_DESTINATION
435,114,TO_DESTINATION
435,3576,HAS_PURPOSE
435,3581,IN_YEAR
435,3606,HAS_EXPENDITURE
435,3607,HAS_EXPENDITURE
435,3608,HAS_EXPENDITURE
435,3609,HAS_EXPENDITURE
435,3610,HAS_EXPENDITURE
435,3611,HAS_EXPENDITURE
435,3612,HAS_EXPENDITURE
435,3613,HAS_EXPENDITURE
435,3614,HAS_EXPENDITURE
435,3615,HAS_EXPENDITURE
435,3616,HAS_EXPENDITURE
435,3617,HAS_EXPENDITURE
435,3618,HAS_EXPENDITURE
435,3619,HAS_EXPENDITURE
435,3620,HAS_EXPENDITURE
435,3621,HAS_EXPENDITURE
435,3622,HAS_EXPENDITURE
435,3623,HAS_EXPENDITURE
436,57,TO_DESTINATION
436,86,TO_DESTINATION
436,115,TO_DESTINATION
436,3576,HAS_PURPOSE
436,3581,IN_YEAR
436,3606,HAS_EXPENDITURE
436,3607,HAS_EXPENDITURE
436,3608,HAS_EXPENDITURE
436,3609,HAS_EXPENDITURE
436,3610,HAS_EXPENDITURE
436,3611,HAS_EXPENDITURE
436,3612,HAS_EXPENDITURE
436,3613,HAS_EXPENDITURE
436,3614,HAS_EXPENDITURE
436,3615,HAS_EXPENDITURE
436,3616,HAS_EXPENDITURE
436,3617,HAS_EXPENDITURE
436,3618,HAS_EXPENDITURE
436,3619,HAS_EXPENDITURE
436,3620,HAS_EXPENDITURE
436,3621,HAS_EXPENDITURE
436,3622,HAS_EXPENDITURE
436,3623,HAS_EXPENDITURE
437,58,TO_DESTINATION
437,87,TO_DESTINATION
437,116,TO_DESTINATION
437,3576,HAS_PURPOSE
437,3581,IN_YEAR
437,3606,HAS_EXPENDITURE
437,3607,HAS_EXPENDITURE
437,3608,HAS_EXPENDITURE
437,3609,HAS_EXPENDITURE
437,3610,HAS_EXPENDITURE
437,3611,HAS_EXPENDITURE
437,3612,HAS_EXPENDITURE
437,3613,HAS_EXPENDITURE
437,3614,HAS_EXPENDITURE
437,3615,HAS_EXPENDITURE
437,3616,HAS_EXPENDITURE
437,3617,HAS_EXPENDITURE
437,3618,HAS_EXPENDITURE
437,3619,HAS_EXPENDITURE
437,3620,HAS_EXPENDITURE
437,3621,HAS_EXPENDITURE
437,3622,HAS_EXPENDITURE
437,3623,HAS_EXPENDITURE
438,59,TO_DESTINATION
438,88,TO_DESTINATION
438,117,TO_DESTINATION
438,3576,HAS_PURPOSE
438,3581,IN_YEAR
438,3606,HAS_EXPENDITURE
438,3607,HAS_EXPENDITURE
438,3608,HAS_EXPENDITURE
438,3609,HAS_EXPENDITURE
438,3610,HAS_EXPENDITURE
438,3611,HAS_EXPENDITURE
438,3615,HAS_EXPENDITURE
438,3616,HAS_EXPENDITURE
438,3617,HAS_EXPENDITURE
438,3618,HAS_EXPENDITURE
438,3619,HAS_EXPENDITURE
438,3620,HAS_EXPENDITURE
438,3621,HAS_EXPENDITURE
438,3622,HAS_EXPENDITURE
438,3623,HAS_EXPENDITURE
439,60,TO_DESTINATION
439,89,TO_DESTINATION
439,118,TO_DESTINATION
439,3576,HAS_PURPOSE
439,3581,IN_YEAR
439,3606,HAS_EXPENDITURE
439,3607,HAS_EXPENDITURE
439,3608,HAS_EXPENDITURE
439,3609,HAS_EXPENDITURE
439,3610,HAS_EXPENDITURE
439,3611,HAS_EXPENDITURE
439,3612,HAS_EXPENDITURE
439,3613,HAS_EXPENDITURE
439,3614,HAS_EXPENDITURE
439,3615,HAS_EXPENDITURE
439,3616,HAS_EXPENDITURE
439,3617,HAS_EXPENDITURE
439,3618,HAS_EXPENDITURE
439,3619,HAS_EXPENDITURE
439,3620,HAS_EXPENDITURE
439,3621,HAS_EXPENDITURE
439,3622,HAS_EXPENDITURE
439,3623,HAS_EXPENDITURE
440,61,TO_DESTINATION
440,90,TO_DESTINATION
440,119,TO_DESTINATION
440,3576,HAS_PURPOSE
440,3581,IN_YEAR
440,3606,HAS_EXPENDITURE
440,3607,HAS_EXPENDITURE
440,3608,HAS_EXPENDITURE
440,3609,HAS_EXPENDITURE
440,3610,HAS_EXPENDITURE
440,3611,HAS_EXPENDITURE
440,3612,HAS_EXPENDITURE
440,3613,HAS_EXPENDITURE
440,3614,HAS_EXPENDITURE
440,3615,HAS_EXPENDITURE
440,3616,HAS_EXPENDITURE
440,3617,HAS_EXPENDITURE
440,3618,HAS_EXPENDITURE
440,3619,HAS_EXPENDITURE
440,3620,HAS_EXPENDITURE
440,3621,HAS_EXPENDITURE
440,3622,HAS_EXPENDITURE
440,3623,HAS_EXPENDITURE
441,62,TO_DESTINATION
441,91,TO_DESTINATION
441,120,TO_DESTINATION
441,3576,HAS_PURPOSE
441,3581,IN_YEAR
441,3606,HAS_EXPENDITURE
441,3607,HAS_EXPENDITURE
441,3608,HAS_EXPENDITURE
441,3609,HAS_EXPENDITURE
441,3610,HAS_EXPENDITURE
441,3611,HAS_EXPENDITURE
441,3612,HAS_EXPENDITURE
441,3613,HAS_EXPENDITURE
441,3614,HAS_EXPENDITURE
441,3615,HAS_EXPENDITURE
441,3616,HAS_EXPENDITURE
441,3617,HAS_EXPENDITURE
441,3618,HAS_EXPENDITURE
441,3619,HAS_EXPENDITURE
441,3620,HAS_EXPENDITURE
441,3621,HAS_EXPENDITURE
441,3622,HAS_EXPENDITURE
441,3623,HAS_EXPENDITURE
442,63,TO_DESTINATION
442,92,TO_DESTINATION
442,121,TO_DESTINATION
442,3576,HAS_PURPOSE
442,3581,IN_YEAR
442,3606,HAS_EXPENDITURE
442,3607,HAS_EXPENDITURE
442,3608,HAS_EXPENDITURE
442,3609,HAS_EXPENDITURE
442,3610,HAS_EXPENDITURE
442,3611,HAS_EXPENDITURE
442,3612,HAS_EXPENDITURE
442,3613,HAS_EXPENDITURE
442,3614,HAS_EXPENDITURE
442,3615,HAS_EXPENDITURE
442,3616,HAS_EXPENDITURE
442,3617,HAS_EXPENDITURE
442,3618,HAS_EXPENDITURE
442,3619,HAS_EXPENDITURE
442,3620,HAS_EXPENDITURE
442,3621,HAS_EXPENDITURE
442,3622,HAS_EXPENDITURE
442,3623,HAS_EXPENDITURE
443,64,TO_DESTINATION
443,93,TO_DESTINATION
443,122,TO_DESTINATION
443,3576,HAS_PURPOSE
