head,relation,tail
2253,HAS_PURPOSE,Personal
2254,HAS_PURPOSE,Personal
2255,HAS_PURPOSE,Personal
2256,HAS_PURPOSE,Personal
2257,HAS_PURPOSE,Personal
2258,HAS_PURPOSE,Personal
2259,HAS_PURPOSE,Personal
2260,HAS_PURPOSE,Personal
2261,HAS_PURPOSE,Personal
2262,HAS_PURPOSE,Personal
2263,HAS_PURPOSE,Personal
2264,HAS_PURPOSE,Personal
2265,HAS_PURPOSE,Personal
2266,HAS_PURPOSE,Personal
2267,HAS_PURPOSE,Personal
2268,HAS_PURPOSE,Personal
2269,HAS_PURPOSE,Personal
2270,HAS_PURPOSE,Personal
2271,HAS_PURPOSE,Personal
2272,HAS_PURPOSE,Personal
2273,HAS_PURPOSE,Personal
2274,HAS_PURPOSE,Personal
2275,HAS_PURPOSE,Personal
2467,HAS_PURPOSE,Personal
2468,HAS_PURPOSE,Personal
2469,HAS_PURPOSE,Personal
2470,HAS_PURPOSE,Personal
2471,HAS_PURPOSE,Personal
2472,HAS_PURPOSE,Personal
2473,HAS_PURPOSE,Personal
2474,HAS_PURPOSE,Personal
2475,HAS_PURPOSE,Personal
2476,HAS_PURPOSE,Personal
2477,HAS_PURPOSE,Personal
2478,HAS_PURPOSE,Personal
2479,HAS_PURPOSE,Personal
2480,HAS_PURPOSE,Personal
2481,HAS_PURPOSE,Personal
2482,HAS_PURPOSE,Personal
2483,HAS_PURPOSE,Personal
2484,HAS_PURPOSE,Personal
2485,HAS_PURPOSE,Personal
2486,HAS_PURPOSE,Personal
2487,HAS_PURPOSE,Personal
2488,HAS_PURPOSE,Personal
2489,HAS_PURPOSE,Personal
2490,HAS_PURPOSE,Personal
2491,HAS_PURPOSE,Personal
2492,HAS_PURPOSE,Personal
2493,HAS_PURPOSE,Personal
2494,HAS_PURPOSE,Personal
2495,HAS_PURPOSE,Personal
2496,HAS_PURPOSE,Personal
2497,HAS_PURPOSE,Personal
2498,HAS_PURPOSE,Personal
2499,HAS_PURPOSE,Personal
2500,HAS_PURPOSE,Personal
2501,HAS_PURPOSE,Personal
2502,HAS_PURPOSE,Personal
